imdb_id,TITLE,YEAR,GENRE,budget,revenue,vote_average
tt1530953,Pelada,2010,Documentary,0,0,5.7
tt1530975,Putty Hill,2010,Drama,0,48132,5.9
tt1530983,Red Hill,2010,Thriller,0,0,6.1
tt1530996,Rocksteady,2010,Action,0,0,6.0
tt1531631,Beyond This Place,2010,Biography,0,0,8.0
tt1531663,Everything Must Go,2010,Comedy,5000000,2614773,6.0
tt1532266,The Three-Way Wedding,2010,Drama,0,0,4.8
tt1532348,Juliets,2010,Drama,0,0,5.0
tt1532503,Beginners,2010,Comedy,3200000,14311701,6.9
tt1532926,Czech Peace,2010,Documentary,0,0,5.8
tt1533013,Beautiful Boy,2010,Drama,0,63931,6.0
tt1533053,Is It Just Me?,2010,Comedy,0,0,6.2
tt1533061,Katka,2010,Biography,0,0,7.0
tt1533081,Loving Lampposts,2010,Documentary,0,0,4.5
tt1533084,The Traveler,2010,Horror,0,0,5.4
tt1533085,Parallel Life,2010,Thriller,0,0,6.0
tt1533117,Let the Bullets Fly,2010,Action,0,0,7.1
tt1533748,Orange,2010,Comedy,0,0,5.8
tt1533784,Alex and Leo,2010,Comedy,0,0,5.0
tt1533813,A View of Love,2010,Drama,0,0,6.0
tt1533817,Stomp the Yard 2: Homecoming,2010,Drama,0,0,4.7
tt1533818,The Big Picture,2010,Drama,0,0,6.3
tt1534075,Strange Powers: Stephin Merritt and the Magnetic Fields,2010,Documentary,0,0,6.7
tt1534084,In Gold We Trust,2010,Adventure,0,0,5.0
tt1534085,Beyond the Black Rainbow,2010,Horror,1100000,0,5.9
tt1534568,Zebraman 2: Attack on Zebra City,2010,Action,0,0,5.6
tt1535025,The Purest Blue,2010,Drama,0,0,10.0
tt1535430,Cheburashka,2010,Animation,0,0,7.0
tt1535491,Secret Reunion,2010,Action,0,0,6.4
tt1535492,The Stool Pigeon,2010,Action,10000000,0,5.6
tt1535495,Triple Tap,2010,Action,0,0,6.4
tt1535617,The Possession of David O'Reilly,2010,Horror,0,0,4.9
tt1536044,Paranormal Activity 2,2010,Horror,3000000,177512032,5.7
tt1536054,My Family's Secret,2010,Crime,0,0,3.6
tt1536458,The Desert of Forbidden Art,2010,Adventure,0,0,6.0
tt1536536,The Boy She Met Online,2010,Thriller,0,0,3.6
tt1537392,Armless,2010,Comedy,0,0,3.0
tt1537401,Leap Year,2010,Drama,0,0,5.6
tt1537424,Bummer Summer,2010,Drama,0,0,5.0
tt1537850,Life Is an Art,2010,Crime,0,0,7.0
tt1537891,Rina,2010,Comedy,0,0,8.3
tt1538221,Angel & Tony,2010,Drama,0,0,6.4
tt1538545,Zot van A.,2010,Comedy,0,3082901,5.7
tt1538819,Dragon Trap,2010,Action,0,0,6.5
tt1538833,Make Believe,2010,Documentary,0,0,5.8
tt1538867,"Mountains That Take Wing: Angela Davis & Yuri Kochiyama - A Conversation on Life, Struggles & Liberation",2010,Biography,0,0,6.0
tt1538927,Open,2010,Drama,0,0,4.8
tt1538988,Retratos en un mar de mentiras,2010,Drama,0,0,7.0
tt1539017,Seducing Charlie Barker,2010,Comedy,0,0,6.0
tt1539042,Slackistan,2010,Drama,0,0,7.3
tt1539086,Vesku from Finland,2010,Biography,270000,0,6.5
tt1539325,Truth About Men,2010,Comedy,0,0,5.5
tt1540068,The Sun Behind the Clouds: Tibet's Struggle for Freedom,2010,Biography,0,0,6.0
tt1540116,Confined,2010,Drama,0,0,4.9
tt1540400,Bonded by Blood,2010,Crime,0,0,5.4
tt1540449,Slow Moe,2010,Family,0,0,5.0
tt1540761,Amphibious Creature of the Deep,2010,Action,0,0,4.1
tt1540803,Brother's Justice,2010,Comedy,0,0,5.1
tt1540814,Casino Jack and the United States of Money,2010,Documentary,0,0,7.2
tt1540816,When China Met Africa,2010,Adventure,0,0,4.3
tt1540978,Louder Than a Bomb,2010,Documentary,0,0,5.0
tt1540996,The Insatiable Moon,2010,Drama,0,0,6.5
tt1541006,iThemba,2010,Documentary,0,0,7.0
tt1541110,The Final Girl,2010,Drama,0,0,6.1
tt1541613,Lost Songs of Anatolia,2010,Documentary,0,0,6.5
tt1541666,Circo,2010,Documentary,0,67821,7.7
tt1541699,Deleted Scenes,2010,Drama,0,0,7.0
tt1541943,To Catch a Dollar: Muhammad Yunus Banks on America,2010,Biography,0,0,1.0
tt1542344,127 Hours,2010,Adventure,18000000,35692920,7.0
tt1542391,Beats of Freedom,2010,Documentary,0,0,8.0
tt1542482,Late Autumn,2010,Drama,6200000,4820000,7.3
tt1542486,Treacle Jr.,2010,Drama,0,0,6.3
tt1542840,Villain,2010,Crime,0,0,5.7
tt1542852,Carancho,2010,Crime,0,0,6.5
tt1542892,Looking Up at the Half-Moon,2010,Drama,0,0,6.0
tt1543004,The Last Employee,2010,Horror,0,0,6.4
tt1543017,Hier kommt Lola,2010,Comedy,0,0,5.2
tt1543037,Plans for Tomorrow,2010,Drama,0,0,5.0
tt1543256,Ispansi!,2010,Drama,0,0,6.5
tt1543511,Mister Rogers & Me,2010,Documentary,0,0,6.5
tt1543566,New Year,2010,Comedy,0,0,5.0
tt1543701,Street Days,2010,Drama,0,0,6.3
tt1543752,Blood Junkie,2010,Adventure,6000,0,5.5
tt1543883,Standing Army,2010,Documentary,264000,0,4.5
tt1544590,In Our Name,2010,Drama,0,0,5.4
tt1544600,The Grace Card,2010,Drama,200000,2295733,6.5
tt1544601,Un altro mondo,2010,Drama,0,0,7.8
tt1545021,Bear Nation,2010,Documentary,0,0,4.3
tt1545098,Kenny Chesney: Summer in 3D,2010,Documentary,0,0,10.0
tt1545103,Rush: Beyond the Lighted Stage,2010,Biography,0,0,8.3
tt1545315,Needle,2010,Horror,3500000,0,5.2
tt1545473,The Beast,2010,Documentary,0,0,8.0
tt1545759,Point Blank,2010,Action,16000000,0,6.6
tt1545985,The Coming Days,2010,Drama,8900000,0,5.3
tt1546036,The Drawn Together Movie!,2010,Animation,0,0,6.4
tt1546420,The Kane Files: Life of Trial,2010,Action,0,0,5.5
tt1546649,Book Girl,2010,Animation,0,0,6.4
tt1546992,Im Bazar der Geschlechter,2010,Documentary,0,0,8.0
tt1547089,A Yakuza's Daughter Never Cries,2010,Comedy,0,0,4.9
tt1547631,Trick the Movie: Psychic Battle Royale,2010,Mystery,0,0,5.4
tt1547891,Martha,2010,Drama,0,0,5.0
tt1548559,Unlikely Revolutionaries,2010,Comedy,0,0,5.6
tt1548597,The Woman of My Life,2010,Comedy,0,0,5.6
tt1548629,Sebbe,2010,Drama,0,0,6.5
tt1548635,Siren,2010,Horror,0,0,4.2
tt1548865,12th & Delaware,2010,Documentary,0,0,7.5
tt1549013,The Burn,2010,Documentary,0,0,6.0
tt1549050,The Builder,2010,Drama,0,0,5.0
tt1549571,Pure Country 2: The Gift,2010,Drama,0,133771,6.0
tt1549584,I Didn't Come Here to Die,2010,Comedy,0,0,4.5
tt1549779,Embargo,2010,Comedy,0,0,5.2
tt1550481,"Flamenco, Flamenco",2010,Documentary,0,0,6.8
tt1550524,White Irish Drinkers,2010,Drama,600000,0,6.0
tt1550557,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",2010,Biography,0,0,7.0
tt1551620,Hidalgo - La historia jamßs contada.,2010,Biography,0,0,4.9
tt1552034,Grim,2010,Action,2500,0,4.0
tt1552173,Freak Dance,2010,Comedy,0,0,5.3
tt1552184,Honeymooner,2010,Comedy,0,0,6.5
tt1552984,Abacus and Sword,2010,Drama,0,0,5.3
tt1553301,"Sex Magic, Manifesting Maya",2010,Documentary,0,0,6.0
tt1553935,Tomme t°nner,2010,Comedy,2100000,0,5.1
tt1554426,Six Shooters,2010,Action,0,0,4.0
tt1554522,Saigo no Ch?shingura,2010,Drama,0,0,5.8
tt1554523,Under the Hawthorn Tree,2010,Drama,0,0,7.6
tt1554970,Garo the Movie: Red Requiem,2010,Action,0,0,5.6
tt1555024,Airiseu: Deo mubi,2010,Action,0,0,6.1
tt1555056,Living Downstream,2010,Documentary,0,0,5.0
tt1555064,Country Strong,2010,Drama,15000000,20601987,6.3
tt1555149,Elite Squad: The Enemy Within,2010,Action,0,63027681,7.8
tt1555187,Campamento Flipy,2010,Comedy,0,0,2.6
tt1555747,Fubar: Balls to the Wall,2010,Comedy,0,0,6.5
tt1555832,La vita ? una cosa meravigliosa,2010,Comedy,0,0,5.4
tt1556143,Disney High School Musical: China,2010,Musical,0,0,2.8
tt1556190,Nostalgia for the Light,2010,Documentary,0,0,7.8
tt1557720,My Perestroika,2010,Biography,0,0,7.6
tt1557769,The Locksmith,2010,Biography,0,0,5.0
tt1558249,Do Not Disturb,2010,Comedy,0,0,2.0
tt1558250,GasLand,2010,Documentary,0,0,7.5
tt1558256,Deadly Renovations,2010,Horror,0,0,4.5
tt1558578,Knock Out,2010,Action,0,0,7.1
tt1558741,Comme les cinq doigts de la main,2010,Action,0,0,6.1
tt1558856,Rock It!,2010,Comedy,0,0,5.8
tt1558952,Freedom Riders,2010,Documentary,0,0,7.0
tt1559033,Prowl,2010,Horror,0,0,4.4
tt1559549,Restrepo,2010,Documentary,0,1437000,7.5
tt1560139,Boy,2010,Comedy,0,9116968,7.5
tt1560170,Russian Lessons,2010,Documentary,0,0,8.0
tt1560618,The Attempt Dossier,2010,Drama,0,0,5.0
tt1560720,The New Year,2010,Comedy,0,0,6.8
tt1560776,Oddsac,2010,Music,0,0,5.6
tt1560954,Gun,2010,Action,10000000,0,5.5
tt1560957,I Want Your Money,2010,Documentary,0,0,4.2
tt1560969,Love Etc.,2010,Documentary,0,0,6.5
tt1560970,Neds,2010,Drama,0,0,6.7
tt1560974,One Last Sunset,2010,Horror,0,0,2.0
tt1560976,Pelt,2010,Comedy,0,0,4.7
tt1560979,Sakurada Gate Incident,2010,History,0,0,6.9
tt1560987,The Trouble with Terkel,2010,Animation,0,0,8.0
tt1560993,"L'amour, c'est mieux ? deux",2010,Comedy,0,0,5.6
tt1561406,Chosin,2010,Documentary,0,0,7.0
tt1561479,Eyes in the Dark,2010,Horror,0,0,3.9
tt1561768,Essential Killing,2010,Thriller,3654073,0,5.8
tt1562366,Marathon,2010,Drama,0,0,5.0
tt1562450,Stonewall Uprising,2010,Documentary,0,0,6.3
tt1562847,Amigo,2010,Drama,1200000,0,4.8
tt1562859,Golmaal 3,2010,Action,10000000,0,5.4
tt1562904,To Die Is Hard,2010,Action,1500,4549,10.0
tt1562910,Ayahuasca: Vine of the Soul,2010,Adventure,0,0,4.8
tt1563655,Elisa K,2010,Drama,0,0,6.3
tt1563704,Legendary,2010,Drama,0,0,6.3
tt1563719,Hunt to Kill,2010,Action,2300000,0,5.2
tt1563771,An Affirmative Act,2010,Crime,0,0,1.0
tt1563778,The Adonis Factor,2010,Documentary,100,0,6.0
tt1564051,Everyone Says I Look Just Like Her,2010,Comedy,0,0,5.0
tt1564559,Box!,2010,Action,0,0,7.3
tt1564585,Skyline,2010,Action,10000000,66821036,4.8
tt1564771,Echte Wiener 2 - Die Deppat'n und die Gspritzt'n,2010,Comedy,0,0,3.7
tt1564916,Head Over Heels,2010,Comedy,0,0,6.5
tt1564972,Visionaries,2010,Biography,0,0,6.0
tt1565434,No Distance Left to Run,2010,Biography,0,0,7.3
tt1565958,Romantics Anonymous,2010,Comedy,0,0,6.4
tt1566364,Most Valuable Players,2010,Comedy,0,0,6.3
tt1566405,Summer Pasture,2010,Biography,0,0,5.0
tt1566550,I Love Karditsa,2010,Comedy,0,0,5.3
tt1566645,Wandering Home,2010,Drama,0,0,4.3
tt1566648,Waiting for 'Superman',2010,Documentary,0,0,7.1
tt1566948,"Thelma, Louise et Chantal",2010,Comedy,0,0,5.6
tt1567127,Twigson Ties the Knot,2010,Adventure,0,0,6.7
tt1567128,Don't Touch My Children,2010,Drama,0,0,5.7
tt1567130,Morgen,2010,Drama,0,0,5.3
tt1567312,Gelecekten Bir G?n,2010,Comedy,0,0,7.0
tt1567344,Into the Cold: A Journey of the Soul,2010,Action,0,0,5.3
tt1567662,Passenger Pigeons,2010,Drama,0,0,5.0
tt1567735,Samurai Sentai Shinkenger vs. Go-onger Ginmaku Bang!,2010,Action,0,0,3.8
tt1567736,Secrets of the Tribe,2010,Documentary,0,0,5.0
tt1567766,"Deconstructing Dad: The Music, Machines and Mystery of Raymond Scott",2010,Animation,0,0,5.8
tt1568150,Joan Rivers: A Piece of Work,2010,Biography,0,0,7.0
tt1568323,Beatdown,2010,Action,1000000,0,5.1
tt1568332,Grey Skies,2010,Horror,1500000,0,3.6
tt1568334,The Tillman Story,2010,Biography,0,0,7.5
tt1568335,Jean-Michel Basquiat: The Radiant Child,2010,Documentary,0,0,7.3
tt1568798,15 Till Midnight,2010,Drama,200000,0,2.6
tt1568802,As Night Falls,2010,Action,0,0,2.4
tt1568815,A Family,2010,Drama,0,0,6.0
tt1568816,Phase 7,2010,Sci-Fi,600000,0,5.5
tt1568910,Vlast (Power),2010,Documentary,700000,0,6.3
tt1568921,The Secret World of Arrietty,2010,Adventure,23000000,145570827,7.5
tt1568923,A Film Unfinished,2010,Documentary,0,0,7.0
tt1568924,Cane Toads: The Conquest,2010,Comedy,0,0,6.8
tt1568926,I Am Comic,2010,Documentary,0,0,6.3
tt1569463,Na oshchup,2010,Adventure,2000000,0,3.8
tt1569465,Nasha Russia. Yaytsa sudby,2010,Comedy,2000000,22212223,4.4
tt1569488,Vengeance Can Wait,2010,Drama,0,0,6.2
tt1569498,Schastlivyy konets,2010,Comedy,0,0,4.0
tt1569505,Suicide Club,2010,Adventure,0,0,5.8
tt1570091,Hold Me Tight,2010,Drama,0,0,5.7
tt1570101,Grant Morrison: Talking with Gods,2010,Documentary,0,0,6.6
tt1570369,Sin memoria,2010,Thriller,0,0,5.0
tt1570538,Ada: Zombilerin D?g?n?,2010,Comedy,0,0,6.5
tt1570577,Together Is Too Much,2010,Comedy,0,0,4.7
tt1570619,Kutsal Damacana 2: Itmen,2010,Action,0,0,3.0
tt1570966,Balls,2010,Comedy,0,0,4.5
tt1570982,Celine: Through the Eyes of the World,2010,Documentary,0,0,6.7
tt1570983,Closure,2010,Thriller,0,0,4.0
tt1570989,Tiny Furniture,2010,Comedy,65000,416498,5.9
tt1571235,The Lady Shogun and Her Men,2010,Drama,12800000,0,5.4
tt1571402,Angel of Evil,2010,Biography,10000000,0,6.8
tt1571407,Neuk÷lln Unlimited,2010,Documentary,0,0,7.0
tt1571408,Opstandelsen,2010,Action,9500,0,5.5
tt1571409,Parked,2010,Drama,0,0,6.7
tt1571724,Honey,2010,Drama,0,0,7.1
tt1571739,This Movie Is Broken,2010,Drama,0,0,3.8
tt1572008,A Nanny for Christmas,2010,Comedy,2000000,0,5.0
tt1572146,Hong Kong Confidential,2010,Comedy,0,0,6.0
tt1572168,See piu fung wan,2010,Action,0,0,6.1
tt1572189,The Lightning Tree,2010,Romance,0,0,6.0
tt1572311,Tees Maar Khan,2010,Comedy,0,0,3.5
tt1572491,The Last Circus,2010,Comedy,7000000,3218666,6.7
tt1572769,Countdown to Zero,2010,Documentary,271323,0,6.6
tt1572773,God of Vampires,2010,Horror,0,56705,1.0
tt1572774,Small Lights,2010,Drama,0,0,1.0
tt1572777,Burning Daylight,2010,Crime,250,0,6.0
tt1572781,The Disappearance of Haruhi Suzumiya,2010,Animation,0,0,7.9
tt1572782,Una canzone per te,2010,Comedy,0,0,5.1
tt1572783,Varg Veum - Skriften p? veggen,2010,Crime,0,0,6.5
tt1572962,45m2,2010,Drama,0,0,7.1
tt1572985,Ayla,2010,Drama,0,0,7.0
tt1572996,Das Leben ist zu lang,2010,Comedy,0,0,5.0
tt1573072,Housefull,2010,Comedy,0,0,5.4
tt1573109,Kajinek,2010,Action,0,0,6.1
tt1573485,Walking the Dead,2010,Horror,0,0,6.3
tt1573785,Adnan semp-it,2010,Comedy,0,0,5.0
tt1573881,Permanent Nobara,2010,Comedy,0,0,6.5
tt1574639,Predicament,2010,Comedy,0,0,6.4
tt1575539,Elena Undone,2010,Drama,0,0,7.2
tt1576379,Cuentos de la selva,2010,Adventure,0,0,2.5
tt1576382,Brother and Sister,2010,Comedy,0,0,6.8
tt1576385,El mural,2010,Biography,0,0,5.0
tt1576402,Inuk,2010,Adventure,0,0,7.0
tt1576406,Eva and Lola,2010,Drama,0,0,7.0
tt1576421,Libre ?change,2010,Comedy,0,0,4.3
tt1576440,Good Neighbors,2010,Drama,0,0,5.7
tt1576443,Hitler in Hollywood,2010,Drama,0,0,7.0
tt1576450,Lily Sometimes,2010,Drama,2300000,0,5.9
tt1576452,It's Your Fault,2010,Drama,0,0,5.0
tt1576686,Fili?re 13,2010,Comedy,0,0,4.3
tt1577050,Fired,2010,Horror,0,0,5.2
tt1577061,Recep Ivedik 3,2010,Comedy,0,0,4.8
tt1577064,Seeing Heaven,2010,Drama,320020,0,3.9
tt1577104,Ti presento un amico,2010,Comedy,0,0,4.4
tt1577795,Housewife's Afternoon Delight,2010,Drama,0,0,4.5
tt1578116,Atithi Tum Kab Jaoge?,2010,Comedy,2100000,5400000,6.3
tt1578128,Otto's Eleven,2010,Comedy,0,0,5.7
tt1578135,Sinestesia,2010,Drama,0,0,8.0
tt1578259,Atlantis Down,2010,Action,1000000,0,4.0
tt1578261,Break Ke Baad,2010,Comedy,2600000,427628,5.6
tt1578265,One Night,2010,Sci-Fi,0,0,1.0
tt1578267,Revoluci?n,2010,Drama,0,0,5.3
tt1578594,Live from Tokyo,2010,Documentary,0,0,8.0
tt1578709,Snowblind,2010,Western,300000,0,4.3
tt1579396,Don't Show Mother,2010,Drama,4000,1000,10.0
tt1579956,Hellweek,2010,Horror,0,0,4.0
tt1580346,ReGeneration,2010,Action,0,0,7.2
tt1580426,Repeaters,2010,Action,0,0,5.7
tt1580427,Saturday Night,2010,Documentary,0,0,8.3
tt1580704,That Girl in Yellow Boots,2010,Crime,0,0,5.7
tt1580798,Kommissarie Sp?ck,2010,Comedy,0,0,4.7
tt1581336,President's Day,2010,Comedy,0,0,3.6
tt1581829,Windfall,2010,Documentary,0,0,4.4
tt1581835,Daydream Nation,2010,Drama,0,0,5.9
tt1581839,Zombie Undead,2010,Horror,0,0,1.8
tt1582383,Breaking and Entering,2010,Comedy,0,0,6.6
tt1582466,Adhurs,2010,Action,0,0,6.2
tt1582477,Bhavani IPS,2010,Action,0,0,4.0
tt1582478,Bindaas,2010,Action,0,0,6.5
tt1582519,Khaleja,2010,Action,0,0,6.3
tt1582524,Kedi,2010,Action,0,0,4.8
tt1582546,Maryada Ramanna,2010,Action,0,0,6.6
tt1582551,Portrait of a Man,2010,Documentary,230000,0,4.2
tt1582560,Namo Venkatesha,2010,Action,0,0,5.5
tt1582584,Rama Rama Krishna Krishna,2010,Action,0,0,5.5
tt1582601,Seetharamula Kalyanam Lankalo,2010,Action,0,0,5.5
tt1582604,Simha,2010,Action,0,0,5.3
tt1582637,Varudu,2010,Action,4600000,4100000,3.8
tt1582641,Jhummandi Nadam,2010,Drama,0,0,4.0
tt1583213,A Barefoot Dream,2010,Drama,0,0,7.4
tt1583303,My Father's Guests,2010,Comedy,0,0,6.1
tt1583307,Little Blue Pill,2010,Comedy,0,0,2.5
tt1583323,Steam of Life,2010,Documentary,580000,0,7.4
tt1583356,Rammbock,2010,Horror,0,0,6.1
tt1583406,Wie Matrosen,2010,Drama,0,0,6.0
tt1583743,Jews and Baseball: An American Love Story,2010,Biography,0,0,6.0
tt1583948,The Flirting Club,2010,Comedy,0,0,2.9
tt1584016,Catfish,2010,Documentary,30000,3045943,6.8
tt1584131,The Last Godfather,2010,Comedy,13400000,16700000,4.9
tt1584729,Shahada,2010,Drama,0,0,6.0
tt1584730,III Slices of Life,2010,Horror,0,0,2.5
tt1584733,Suicide Girls Must Die!,2010,Horror,0,0,3.8
tt1584813,Reindeerspotting - Escape from Santaland,2010,Documentary,0,0,6.8
tt1584828,Any and Every Which Way,2010,Comedy,0,0,5.0
tt1585255,The Hairdresser,2010,Comedy,0,0,6.2
tt1585272,Soul Boy,2010,Drama,0,0,7.2
tt1585558,Bodyguard,2010,Comedy,0,0,7.4
tt1586001,Veda - Atat?rk,2010,Biography,0,0,5.9
tt1586516,People I Could Have Been and Maybe Am,2010,Biography,0,0,5.0
tt1586552,Seguir siendo: Caf? Tacvba,2010,Documentary,0,0,6.5
tt1586753,The Incite Mill,2010,Horror,0,0,5.7
tt1587109,A s?rßs?,2010,Drama,0,0,5.5
tt1587118,Beck,2010,Drama,0,0,6.9
tt1587119,Dear Prudence,2010,Drama,0,0,5.3
tt1587135,Deli dumrul kurtlar kuslar aleminde,2010,Comedy,0,0,3.3
tt1587156,Gekijouban Fate/stay night: Unlimited Blade Works,2010,Action,0,0,6.4
tt1587157,Yu-Gi-Oh! Bonds Beyond Time,2010,Action,2017928,0,6.5
tt1587171,I'm Not Here: And She's Not There,2010,Mystery,0,0,6.0
tt1587216,Magical Girl Lyrical Nanoha the Movie 1st,2010,Action,0,2473891,7.3
tt1587220,Mein Leben im Off,2010,Drama,0,0,6.0
tt1587223,Miss Tacuaremb?,2010,Comedy,0,0,6.0
tt1587234,Okan no yomeiri,2010,Drama,0,0,5.3
tt1587263,Romantik Komedi,2010,Comedy,0,0,5.1
tt1587278,South Solitary,2010,Drama,0,0,7.3
tt1587359,Top Secret Rosies: The Female 'Computers' of WWII,2010,Documentary,0,0,8.0
tt1587419,Mint Julep,2010,Comedy,0,0,8.0
tt1587431,Ticked-Off Trannies with Knives,2010,Comedy,0,0,5.4
tt1587668,Black Forest,2010,Thriller,0,0,2.8
tt1587681,How to Start Your Own Country,2010,Documentary,0,0,4.0
tt1587707,Exit Through the Gift Shop,2010,Comedy,0,4790751,7.7
tt1587729,71: Into the Fire,2010,Action,10400000,20967660,7.0
tt1587782,Jakten p? Bernhard,2010,Documentary,0,0,6.0
tt1587811,Mumu,2010,Comedy,0,0,6.3
tt1587839,Pooltime,2010,Comedy,0,0,4.0
tt1587848,Salla: Selling the Silence,2010,Documentary,0,0,7.0
tt1587877,All That Glitters,2010,Comedy,0,0,6.4
tt1587878,Apart Together,2010,Drama,0,0,6.7
tt1588170,I Saw the Devil,2010,Action,0,0,7.7
tt1588335,Leila,2010,Musical,0,0,6.0
tt1588336,N?nette,2010,Documentary,0,0,5.0
tt1588337,Of Gods and Men,2010,Drama,4000000,41424067,6.7
tt1588339,Portraits deutscher Alkoholiker,2010,Documentary,0,0,4.0
tt1588356,Harmony,2010,Drama,0,0,8.1
tt1588358,Brother,2010,Drama,0,0,6.7
tt1588374,One Big Hapa Family,2010,Animation,0,0,2.0
tt1588875,How I Ended This Summer,2010,Drama,2500000,0,6.1
tt1588880,Mothers,2010,Drama,0,0,5.8
tt1588895,Uncle Boonmee Who Can Recall His Past Lives,2010,Drama,0,0,6.7
tt1589424,Dersimiz: Atat?rk,2010,Biography,0,0,5.5
tt1589474,La valigia sul letto,2010,Comedy,0,0,6.8
tt1589511,TuTuMuch,2010,Documentary,0,0,6.0
tt1589974,Apelsinovyy sok,2010,Comedy,0,0,3.0
tt1589995,Cameroon Love Letter (For Solo Piano),2010,Documentary,0,0,2.0
tt1590014,Dreamland,2010,Documentary,0,0,3.8
tt1590024,"If I Want to Whistle, I Whistle",2010,Drama,0,0,6.3
tt1590089,Confessions,2010,Drama,0,0,7.6
tt1590125,My iz budushchego 2,2010,Action,0,8910819,5.3
tt1590126,Na svete zhivut dobrye i khoroshie lyudi,2010,Comedy,0,7786,3.6
tt1590129,Natarang,2010,Drama,0,0,7.0
tt1590157,Special Treatment,2010,Comedy,0,0,5.1
tt1590172,Dream World: The Biggest Brothel,2010,Documentary,0,0,4.0
tt1590190,The Book of Zombie,2010,Action,0,0,6.5
tt1590252,Regretters,2010,Documentary,0,0,6.0
tt1590295,Brutal Beauty: Tales of the Rose City Rollers,2010,Documentary,0,0,5.0
tt1590796,Mutant Girls Squad,2010,Comedy,0,0,5.7
tt1590802,Absinthe,2010,Documentary,0,0,6.0
tt1590959,Takumi-kun Series: Bibou no diteiru,2010,Comedy,0,0,5.0
tt1590962,Boys on the Run,2010,Comedy,0,0,5.1
tt1591095,Insidious,2010,Horror,1500000,97009150,6.9
tt1591123,It Begins with the End,2010,Romance,0,0,5.2
tt1591505,The Killing of Jacob Marr,2010,Horror,0,15500,4.0
tt1591608,Burlesque Undressed,2010,Documentary,0,0,8.0
tt1591622,10.5,2010,Drama,3900000,0,7.2
tt1592139,Meat,2010,Drama,0,0,4.5
tt1592191,"Sex, Drugs & Religion",2010,Comedy,5000,0,5.3
tt1592209,The Defiled,2010,Drama,0,0,4.0
tt1592247,Blessed and Cursed,2010,Drama,0,0,8.0
tt1592292,Zero 2,2010,Comedy,400000,0,6.4
tt1592303,Ask Your Heart,2010,Romance,0,0,6.1
tt1592503,Alien vs. Ninja,2010,Action,0,0,4.3
tt1592531,The Holy Roller,2010,Drama,0,0,5.0
tt1592534,Todo lo que t· quieras,2010,Drama,0,0,6.8
tt1592569,Paano na kaya,2010,Drama,0,0,5.0
tt1592855,Dirty Pictures,2010,Biography,0,0,5.9
tt1592876,Score: A Hockey Musical,2010,Musical,0,0,7.0
tt1592890,Komeda: A Soundtrack for a Life,2010,Documentary,0,0,6.0
tt1593639,Arisan brondong,2010,Comedy,0,0,4.0
tt1593807,Twisted Seduction,2010,Comedy,0,0,10.0
tt1594460,Den nya tiden,2010,Documentary,0,0,7.0
tt1594491,Im Haus meines Vaters sind viele Wohnungen,2010,Documentary,0,0,8.0
tt1594503,With Love... from the Age of Reason,2010,Comedy,8000000,0,5.3
tt1594534,Traceless,2010,Crime,0,0,6.6
tt1594537,Seasons of a Life,2010,Drama,0,0,7.0
tt1594555,Susa,2010,Drama,0,0,7.0
tt1594913,Black Eve,2010,Horror,0,0,3.0
tt1594918,Eyyvah Eyvah,2010,Comedy,0,0,6.0
tt1595354,A Boy and His Samurai,2010,Comedy,0,0,6.6
tt1595366,What Men Talk About,2010,Comedy,1950000,12005838,7.8
tt1595388,Donkey,2010,Action,0,0,3.3
tt1595637,Deadly Closure,2010,Action,0,0,3.0
tt1595838,Devil's Bridge,2010,Horror,500000,0,5.3
tt1595858,Postcard to Daddy,2010,Documentary,0,0,8.0
tt1596352,I Am Slave,2010,Thriller,0,0,6.3
tt1596722,Superheroes,2010,Comedy,0,0,3.8
tt1596723,Click,2010,Drama,0,0,5.3
tt1596771,Hayfever,2010,Romance,0,0,5.0
tt1597033,Locked Down,2010,Action,0,0,4.1
tt1598496,Four More Years,2010,Comedy,0,0,6.7
tt1598538,In the Shadows,2010,Crime,0,0,7.4
tt1598635,Unreal Forest,2010,Drama,0,0,4.0
tt1598782,David Wants to Fly,2010,Documentary,0,0,7.6
tt1599338,My Valentine,2010,Comedy,0,0,5.0
tt1599350,Santa Claus Versus the Zombies,2010,Comedy,0,0,2.0
tt1599369,Themba,2010,Drama,0,0,3.0
tt1599913,Four Black Suits,2010,Comedy,0,0,4.6
tt1599975,The Princess of Montpensier,2010,Action,14734000,6775121,6.4
tt1600202,My Sister's Kids in Jutland,2010,Adventure,0,0,4.0
tt1600383,For 80 Days,2010,Drama,0,0,6.4
tt1600417,Half of Oscar,2010,Drama,0,0,4.2
tt1600419,La scomparsa di Pat?,2010,Drama,0,0,6.8
tt1600428,No et moi,2010,Drama,0,0,6.1
tt1600435,Rejoice and Shout,2010,Documentary,0,0,6.5
tt1600439,Shaapit: The Cursed,2010,Adventure,0,0,4.9
tt1600524,Heartbeats,2010,Drama,0,62985,7.3
tt1600701,Caged,2010,Horror,0,0,5.5
tt1600731,Solutions locales pour un d?sordre global,2010,Documentary,0,0,8.0
tt1600801,No Fun City,2010,Documentary,0,0,4.3
tt1600841,Please Remove Your Shoes,2010,Biography,0,0,5.8
tt1600882,"Hope, Ghana",2010,Documentary,0,0,6.0
